Chemical,Count
CHEMBL501633,1
CHEMBL451452,2
CHEMBL514296,2
CHEMBL4876537,1
CHEMBL4857901,1
CHEMBL4875826,1
CHEMBL4857536,1
CHEMBL97296,2
CHEMBL3814168,1
CHEMBL4085440,1
CHEMBL4792965,1
CHEMBL171912,2
CHEMBL502299,3
CHEMBL3962878,1
CHEMBL3978363,1
CHEMBL3883538,2
CHEMBL313396,1
CHEMBL2111256,1
CHEMBL4776087,2
CHEMBL491464,2
CHEMBL4783497,1
CHEMBL4743603,1
CHEMBL4850953,1
CHEMBL4856770,2
CHEMBL153430,2
CHEMBL4858843,1
CHEMBL4849972,1
CHEMBL476414,1
CHEMBL318782,1
CHEMBL3758643,1
CHEMBL3817937,2
CHEMBL3818103,2
CHEMBL3819271,2
CHEMBL3038216,2
CHEMBL256374,2
CHEMBL257634,2
CHEMBL4083069,1
CHEMBL4962731,5
CHEMBL4077824,2
CHEMBL3216032,1
CHEMBL508318,2
CHEMBL426276,2
CHEMBL495354,2
CHEMBL4161821,1
CHEMBL590064,1
CHEMBL4988153,4
CHEMBL4993810,4
CHEMBL4958842,4
CHEMBL4961798,4
CHEMBL3977580,2
CHEMBL3897957,2
CHEMBL1084078,4
CHEMBL4166136,1
CHEMBL4176036,1
CHEMBL4174634,1
CHEMBL4166337,1
CHEMBL448810,1
CHEMBL4164473,5
CHEMBL402455,1
CHEMBL4164662,2
CHEMBL551343,1
CHEMBL4097433,2
CHEMBL3215590,1
CHEMBL4066300,2
CHEMBL568412,1
CHEMBL261823,1
CHEMBL4075806,1
CHEMBL4061066,3
CHEMBL455290,1
CHEMBL460431,1
CHEMBL4093374,1
CHEMBL4754661,1
CHEMBL4779187,2
CHEMBL4785868,2
CHEMBL4745810,2
CHEMBL5083145,4
CHEMBL1288389,2
CHEMBL216926,4
CHEMBL487122,1
CHEMBL3216662,1
CHEMBL482892,1
CHEMBL3215588,1
CHEMBL1094363,1
CHEMBL4746660,1
CHEMBL4782548,1
CHEMBL3215578,1
CHEMBL468273,1
CHEMBL490277,1
CHEMBL1834939,1
CHEMBL378488,1
CHEMBL1828814,1
CHEMBL1828813,1
CHEMBL1276412,2
CHEMBL1276411,2
CHEMBL1276438,2
CHEMBL1275657,2
CHEMBL1276475,1
CHEMBL1831287,2
CHEMBL4745607,2
CHEMBL4743530,2
CHEMBL4778889,2
CHEMBL4789774,2
CHEMBL376631,2
CHEMBL397859,1
CHEMBL283243,2
CHEMBL26733,2
CHEMBL1076012,1
CHEMBL549983,1
CHEMBL174742,1
CHEMBL559400,1
CHEMBL562637,1
CHEMBL176108,1
CHEMBL1079635,1
CHEMBL1085945,2
CHEMBL194447,1
CHEMBL459062,1
CHEMBL457986,1
CHEMBL3221798,2
CHEMBL3235632,1
CHEMBL3235671,2
CHEMBL517050,1
CHEMBL366168,1
CHEMBL2041384,2
CHEMBL2041573,2
CHEMBL2041382,2
CHEMBL2041383,2
CHEMBL2041389,2
CHEMBL3116371,1
CHEMBL3218316,1
CHEMBL3218338,1
CHEMBL3234418,1
CHEMBL418838,2
CHEMBL3220263,1
CHEMBL3235646,2
CHEMBL3218243,1
CHEMBL3218242,2
CHEMBL290767,1
CHEMBL35588,1
CHEMBL4249036,1
CHEMBL22137,1
CHEMBL4463592,1
CHEMBL4758502,2
CHEMBL4438986,1
CHEMBL148326,2
CHEMBL516462,2
CHEMBL444651,1
CHEMBL22327,1
CHEMBL279948,1
CHEMBL3234098,2
CHEMBL120314,1
CHEMBL3238453,1
CHEMBL462086,2
CHEMBL3219636,1
CHEMBL3219643,1
CHEMBL3219644,1
CHEMBL289040,1
CHEMBL368312,1
CHEMBL3108891,1
CHEMBL3108883,1
CHEMBL3038032,1
CHEMBL3038036,1
CHEMBL279509,1
CHEMBL4561866,1
CHEMBL4535489,1
CHEMBL2442156,2
CHEMBL3104867,1
CHEMBL3104743,1
CHEMBL3426260,4
CHEMBL3133765,4
CHEMBL3133775,4
CHEMBL3289160,1
CHEMBL3409903,1
CHEMBL3409915,1
CHEMBL3416744,1
CHEMBL3415191,3
CHEMBL3415189,2
CHEMBL514250,1
CHEMBL4172959,1
CHEMBL3417439,1
CHEMBL3417437,1
CHEMBL3417433,1
CHEMBL3417368,1
CHEMBL4174554,1
CHEMBL4162797,1
CHEMBL4166809,1
CHEMBL4175517,2
CHEMBL197209,2
CHEMBL1950475,2
CHEMBL3260662,1
CHEMBL4098737,1
CHEMBL534225,1
CHEMBL548977,1
CHEMBL527845,1
CHEMBL4077925,1
CHEMBL1950999,2
CHEMBL1951001,1
CHEMBL1951009,1
CHEMBL4128522,1
CHEMBL1927112,1
CHEMBL1927122,1
CHEMBL4162033,1
CHEMBL4160649,1
CHEMBL3416974,1
CHEMBL4077811,2
CHEMBL522657,4
CHEMBL4087580,1
CHEMBL4081540,2
CHEMBL3235634,1
CHEMBL357948,3
CHEMBL1928245,1
CHEMBL4096790,2
CHEMBL1950418,3
CHEMBL4076604,1
CHEMBL90495,1
CHEMBL4746185,2
CHEMBL4789193,2
CHEMBL2181344,1
CHEMBL3353305,1
CHEMBL3353675,2
CHEMBL94554,1
CHEMBL4748374,2
CHEMBL3353666,2
CHEMBL4756351,1
CHEMBL4763365,2
CHEMBL4748051,2
CHEMBL137915,1
CHEMBL4792162,1
CHEMBL2058098,2
CHEMBL2058103,2
CHEMBL4747478,1
CHEMBL152620,2
CHEMBL4787447,1
CHEMBL4764334,1
CHEMBL4750686,1
CHEMBL4762775,1
CHEMBL4755849,1
CHEMBL312850,1
CHEMBL554361,1
CHEMBL124723,3
CHEMBL4740671,2
CHEMBL4750063,2
CHEMBL4740461,2
CHEMBL1651971,2
CHEMBL242802,1
CHEMBL302007,2
CHEMBL210692,2
CHEMBL152229,2
CHEMBL564717,1
CHEMBL564393,1
CHEMBL551342,1
CHEMBL231059,1
CHEMBL188093,1
CHEMBL345958,1
CHEMBL236537,3
CHEMBL235303,3
CHEMBL3038211,2
CHEMBL3216902,1
CHEMBL3217116,1
CHEMBL3215570,1
CHEMBL1817680,2
CHEMBL93888,2
CHEMBL1822428,1
CHEMBL4740311,1
CHEMBL261371,5
CHEMBL4849612,1
CHEMBL4847473,1
CHEMBL4870793,1
CHEMBL330699,1
CHEMBL1773913,1
CHEMBL318927,1
CHEMBL489498,1
CHEMBL1783729,1
CHEMBL1812884,2
CHEMBL1939605,1
CHEMBL1939608,1
CHEMBL1939615,1
CHEMBL1939734,1
CHEMBL490276,1
CHEMBL473520,2
CHEMBL1928244,1
CHEMBL454468,1
CHEMBL329277,1
CHEMBL287809,1
CHEMBL4759644,2
CHEMBL2237691,2
CHEMBL4787608,2
CHEMBL3124994,4
CHEMBL4756181,2
CHEMBL385792,1
CHEMBL219749,1
CHEMBL375632,1
CHEMBL218857,1
CHEMBL218355,8
CHEMBL3781639,1
CHEMBL3781255,1
CHEMBL3781807,1
CHEMBL3781533,1
CHEMBL3770187,1
CHEMBL3797262,1
CHEMBL4084486,2
CHEMBL4085656,2
CHEMBL4293488,2
CHEMBL4278078,3
CHEMBL2426549,1
CHEMBL380000,1
CHEMBL3808950,3
CHEMBL3765011,1
CHEMBL3765451,1
CHEMBL242881,1
CHEMBL2414268,1
CHEMBL1822433,1
CHEMBL2408993,1
CHEMBL1828815,1
CHEMBL337311,1
CHEMBL1770926,1
CHEMBL4129374,1
CHEMBL1946687,1
CHEMBL1946690,1
CHEMBL4642337,2
CHEMBL4636891,2
CHEMBL1950988,1
CHEMBL1950993,1
CHEMBL1950995,1
CHEMBL1951008,1
CHEMBL1950994,2
CHEMBL4640747,4
CHEMBL4632695,4
CHEMBL1771545,2
CHEMBL4175112,1
CHEMBL4161579,1
CHEMBL4165263,2
CHEMBL4209386,4
CHEMBL4634093,1
CHEMBL4452937,2
CHEMBL1817913,1
CHEMBL4633055,1
CHEMBL4632712,1
CHEMBL3410332,3
CHEMBL3393854,2
CHEMBL3404021,1
CHEMBL3401702,3
CHEMBL4638013,4
CHEMBL2334054,2
CHEMBL3581807,1
CHEMBL2333004,2
CHEMBL4092612,2
CHEMBL4100993,2
CHEMBL4100503,1
CHEMBL4647973,1
CHEMBL3603900,1
CHEMBL3603901,1
CHEMBL2057807,1
CHEMBL3581836,1
CHEMBL1917678,2
CHEMBL4876459,1
CHEMBL4853871,2
CHEMBL3617456,2
CHEMBL4211523,2
CHEMBL2334038,6
CHEMBL1922280,1
CHEMBL1928426,1
CHEMBL1929342,2
CHEMBL4853624,1
CHEMBL1917673,2
CHEMBL3221141,1
CHEMBL3261975,2
CHEMBL3233347,1
CHEMBL603619,2
CHEMBL3233351,1
CHEMBL3233352,1
CHEMBL2337351,3
CHEMBL2337350,3
CHEMBL3402978,1
CHEMBL2337347,3
CHEMBL1650665,1
CHEMBL4751420,1
CHEMBL3401068,2
CHEMBL3752445,2
CHEMBL3343722,1
CHEMBL3321974,2
CHEMBL3759534,2
CHEMBL4753673,1
CHEMBL4795721,1
CHEMBL4791354,1
CHEMBL4746483,1
CHEMBL4763645,1
CHEMBL3355628,2
CHEMBL3355629,1
CHEMBL4760417,1
CHEMBL4081542,2
CHEMBL4789365,1
CHEMBL2314400,1
CHEMBL2314397,1
CHEMBL4069159,2
CHEMBL3105168,1
CHEMBL461704,1
CHEMBL1834214,1
CHEMBL1834209,1
CHEMBL1834946,1
CHEMBL1668041,2
CHEMBL4210887,1
CHEMBL4216929,1
CHEMBL4208629,1
CHEMBL1927117,1
CHEMBL4089899,1
CHEMBL1950425,1
CHEMBL1290135,2
CHEMBL4092371,1
CHEMBL4071446,2
CHEMBL1682579,3
CHEMBL3343685,1
CHEMBL4074663,2
CHEMBL3343723,1
CHEMBL3343724,1
CHEMBL3343727,1
CHEMBL3311425,2
CHEMBL1631350,4
CHEMBL1187848,2
CHEMBL22831,2
CHEMBL3338916,2
CHEMBL3355630,2
CHEMBL3298965,2
CHEMBL3298966,1
CHEMBL3356379,2
CHEMBL3356391,2
CHEMBL3358657,2
CHEMBL3358136,2
CHEMBL3338904,1
CHEMBL3314068,1
CHEMBL3309596,2
CHEMBL3357968,1
CHEMBL3314072,1
CHEMBL3314069,1
CHEMBL3335105,2
CHEMBL3409896,1
CHEMBL3416748,1
CHEMBL3417441,1
CHEMBL3417436,1
CHEMBL3417365,1
CHEMBL3417363,1
CHEMBL3397102,2
CHEMBL508272,1
CHEMBL3401710,3
CHEMBL1075910,2
CHEMBL4471317,2
CHEMBL3819555,2
CHEMBL3818330,2
CHEMBL4278144,2
CHEMBL4093772,1
CHEMBL3827490,1
CHEMBL552283,2
CHEMBL563171,2
CHEMBL225449,2
CHEMBL4446795,1
CHEMBL4474414,2
CHEMBL258320,1
CHEMBL3038027,1
CHEMBL3637874,5
CHEMBL582027,3
CHEMBL545949,3
CHEMBL1944817,1
CHEMBL435892,1
CHEMBL4522000,1
CHEMBL2181505,2
CHEMBL4282472,2
CHEMBL4284446,1
CHEMBL140430,1
CHEMBL1606228,1
CHEMBL4764876,1
CHEMBL2179170,1
CHEMBL3349380,1
CHEMBL1627157,1
CHEMBL242085,2
CHEMBL4127776,1
CHEMBL4089299,2
CHEMBL345932,1
CHEMBL1835278,1
CHEMBL3038212,2
CHEMBL1946697,1
CHEMBL4165001,1
CHEMBL3330901,1
CHEMBL3586301,2
CHEMBL450504,1
CHEMBL137882,1
CHEMBL313201,1
CHEMBL4865110,1
CHEMBL4103901,1
CHEMBL4068443,1
CHEMBL4069872,1
CHEMBL1077056,1
CHEMBL4088993,3
CHEMBL3885103,2
CHEMBL3883410,2
CHEMBL3884010,2
CHEMBL3884129,2
CHEMBL4071964,1
CHEMBL4072981,1
CHEMBL3238535,1
CHEMBL3289802,2
CHEMBL3581492,2
CHEMBL221964,4
CHEMBL3264505,3
CHEMBL536548,1
CHEMBL235737,1
CHEMBL3264182,3
CHEMBL4126164,3
CHEMBL4870864,1
CHEMBL4845870,1
CHEMBL4856442,1
CHEMBL4454470,2
CHEMBL4465019,1
CHEMBL4514009,1
CHEMBL4517848,4
CHEMBL4536883,4
CHEMBL1290029,1
CHEMBL4859589,1
CHEMBL564364,1
CHEMBL1215706,1
CHEMBL4750121,1
CHEMBL4853561,1
CHEMBL1214694,1
CHEMBL3144158,1
CHEMBL4562798,4
CHEMBL4849865,1
CHEMBL4449418,1
CHEMBL3799622,1
CHEMBL3800167,1
CHEMBL3800221,1
CHEMBL3797909,1
CHEMBL3798291,1
CHEMBL3798678,1
CHEMBL3797564,1
CHEMBL3797794,1
CHEMBL4085041,2
CHEMBL4101399,1
CHEMBL4066836,2
CHEMBL4078793,3
CHEMBL4069544,1
CHEMBL4059865,1
CHEMBL4076187,2
CHEMBL4797918,2
CHEMBL1770792,2
CHEMBL1770922,1
CHEMBL4746222,2
CHEMBL4763359,2
CHEMBL4783958,7
CHEMBL2419639,3
CHEMBL3216822,1
CHEMBL3215695,1
CHEMBL3215706,1
CHEMBL3144159,2
CHEMBL1215434,1
CHEMBL472701,1
CHEMBL500609,2
CHEMBL508608,2
CHEMBL481837,2
CHEMBL2071296,2
CHEMBL4792414,1
CHEMBL4749413,1
CHEMBL353802,1
CHEMBL484737,1
CHEMBL485439,1
CHEMBL1782073,1
CHEMBL1796428,2
CHEMBL3195117,1
CHEMBL3216108,1
CHEMBL1780195,1
CHEMBL2063628,2
CHEMBL2386196,2
CHEMBL351473,1
CHEMBL492529,1
CHEMBL3262112,1
CHEMBL565671,1
CHEMBL585547,1
CHEMBL597419,2
CHEMBL3261980,1
CHEMBL3264501,6
CHEMBL3215867,1
CHEMBL3216527,2
CHEMBL1831289,1
CHEMBL568214,1
CHEMBL577408,1
CHEMBL576035,1
CHEMBL3103528,2
CHEMBL576451,1
CHEMBL3109557,1
CHEMBL3109553,1
CHEMBL4749050,1
CHEMBL552929,1
CHEMBL550515,1
CHEMBL478112,1
CHEMBL478532,1
CHEMBL3260666,1
CHEMBL99921,1
CHEMBL3260661,1
CHEMBL3103529,2
CHEMBL1946695,1
CHEMBL1946698,1
CHEMBL1215277,1
CHEMBL4763897,2
CHEMBL397930,2
CHEMBL397929,2
CHEMBL244658,2
CHEMBL1256327,7
CHEMBL270352,1
CHEMBL424238,1
CHEMBL77633,1
CHEMBL431961,1
CHEMBL1213282,1
CHEMBL1213338,1
CHEMBL258318,2
CHEMBL468025,1
CHEMBL468990,1
CHEMBL504695,1
CHEMBL1171263,1
CHEMBL1172730,1
CHEMBL256795,1
CHEMBL1083770,1
CHEMBL1086432,1
CHEMBL1929339,2
CHEMBL2071259,2
CHEMBL1256963,2
CHEMBL1256146,5
CHEMBL122413,5
CHEMBL1078436,2
CHEMBL418390,2
CHEMBL3099824,1
CHEMBL89645,2
CHEMBL428853,1
CHEMBL197346,1
CHEMBL197835,1
CHEMBL431265,1
CHEMBL4783968,6
CHEMBL4062873,1
CHEMBL4088729,1
CHEMBL4061537,1
CHEMBL211927,1
CHEMBL209311,2
CHEMBL1927690,2
CHEMBL176545,1
CHEMBL1187166,2
CHEMBL3216030,1
CHEMBL3216891,1
CHEMBL1928581,1
CHEMBL1928582,1
CHEMBL1288390,2
CHEMBL198245,1
CHEMBL519723,1
CHEMBL3215763,1
CHEMBL1288392,2
CHEMBL506696,2
CHEMBL446640,2
CHEMBL2368489,1
CHEMBL331309,1
CHEMBL236569,1
CHEMBL236528,1
CHEMBL4207161,1
CHEMBL4215979,1
CHEMBL4207237,1
CHEMBL4211186,1
CHEMBL4204940,2
CHEMBL4643592,4
CHEMBL4644137,4
CHEMBL4444614,2
CHEMBL4642651,4
CHEMBL4644592,4
CHEMBL4637000,4
CHEMBL4646436,1
CHEMBL4642934,4
CHEMBL4642572,1
CHEMBL1947208,1
CHEMBL368165,1
CHEMBL313361,1
CHEMBL4127360,1
CHEMBL4128198,2
CHEMBL4127481,1
CHEMBL4129384,2
CHEMBL212588,2
CHEMBL4640162,4
CHEMBL4646227,4
CHEMBL4641685,4
CHEMBL4163863,1
CHEMBL3236269,1
CHEMBL3235666,2
CHEMBL3235278,2
CHEMBL4218517,1
CHEMBL4590896,2
CHEMBL93748,2
CHEMBL3220270,1
CHEMBL3220266,1
CHEMBL3235273,2
CHEMBL3235641,2
CHEMBL2314639,1
CHEMBL2314631,1
CHEMBL4173770,1
CHEMBL1828820,8
CHEMBL2322986,2
CHEMBL4573964,2
CHEMBL4461205,3
CHEMBL4556018,3
CHEMBL3221155,1
CHEMBL4456644,2
CHEMBL2338124,1
CHEMBL4636504,1
CHEMBL3355621,2
CHEMBL3355636,2
CHEMBL4643531,1
CHEMBL4461215,2
CHEMBL4593123,2
CHEMBL4534583,2
CHEMBL4556135,1
CHEMBL2414897,1
CHEMBL3262104,1
CHEMBL3112612,2
CHEMBL4592547,1
CHEMBL4458309,1
CHEMBL3261978,2
CHEMBL4538914,2
CHEMBL3233367,2
CHEMBL519447,1
CHEMBL3215696,1
CHEMBL2334010,1
CHEMBL3109547,1
CHEMBL2381925,1
CHEMBL2381817,1
CHEMBL2381816,1
CHEMBL2381814,1
CHEMBL2322114,1
CHEMBL4290085,1
CHEMBL3416981,1
CHEMBL3215955,1
CHEMBL3217053,1
CHEMBL4869593,1
CHEMBL162033,1
CHEMBL2334049,2
CHEMBL3401323,3
CHEMBL527593,2
CHEMBL3404025,2
CHEMBL3393858,1
CHEMBL2337378,1
CHEMBL2414262,2
CHEMBL2071255,2
CHEMBL2071262,2
CHEMBL3344519,3
CHEMBL2063621,2
CHEMBL3215928,1
CHEMBL288253,1
CHEMBL3397304,4
CHEMBL2071254,2
CHEMBL2071260,2
CHEMBL2058035,5
CHEMBL4856637,1
CHEMBL423910,1
CHEMBL59755,1
CHEMBL2063019,2
CHEMBL66019,1
CHEMBL3338049,1
CHEMBL3402984,1
CHEMBL3402990,1
CHEMBL3402977,1
CHEMBL3402981,1
CHEMBL3402983,1
CHEMBL4643101,1
CHEMBL4649665,1
CHEMBL4637207,1
CHEMBL4634569,1
CHEMBL2368169,4
CHEMBL4634301,2
CHEMBL3354291,1
CHEMBL213573,1
CHEMBL231008,1
CHEMBL3037961,1
CHEMBL3408752,2
CHEMBL4581185,2
CHEMBL3410337,3
CHEMBL3410328,3
CHEMBL4281962,2
CHEMBL398994,1
CHEMBL4283952,2
CHEMBL4518614,2
CHEMBL4549875,2
CHEMBL4441957,2
CHEMBL4089890,2
CHEMBL3397105,2
CHEMBL4632585,2
CHEMBL4098728,1
CHEMBL4103849,1
CHEMBL497860,1
CHEMBL3261969,2
CHEMBL1406781,1
CHEMBL1836623,2
CHEMBL2442162,2
CHEMBL1928403,2
CHEMBL1928404,2
CHEMBL2435433,1
CHEMBL2435425,1
CHEMBL2435418,1
CHEMBL4284557,1
CHEMBL4527496,2
CHEMBL4452720,2
CHEMBL4473386,2
CHEMBL4467405,1
CHEMBL4442883,2
CHEMBL3581483,2
CHEMBL3581479,2
CHEMBL1927485,2
CHEMBL1927486,2
CHEMBL1927487,2
CHEMBL1917674,1
CHEMBL3354452,3
CHEMBL4589860,1
CHEMBL3397306,3
CHEMBL4060274,2
CHEMBL4797323,1
CHEMBL414435,1
CHEMBL278568,1
CHEMBL1277660,2
CHEMBL4289468,3
CHEMBL4517159,4
CHEMBL4457843,2
CHEMBL4571751,1
CHEMBL2430918,1
CHEMBL2430990,1
CHEMBL2430917,2
CHEMBL2164258,4
CHEMBL4242707,1
CHEMBL2419643,2
CHEMBL2203521,1
CHEMBL2203517,1
CHEMBL4101794,2
CHEMBL2393339,1
CHEMBL4861300,2
CHEMBL172259,1
CHEMBL2207696,1
CHEMBL3038040,1
CHEMBL4764583,1
CHEMBL4778808,2
CHEMBL4789461,2
CHEMBL1927119,1
CHEMBL2377323,1
CHEMBL2377320,1
CHEMBL2377300,1
CHEMBL2377295,1
CHEMBL457606,1
CHEMBL287878,1
CHEMBL1950412,1
CHEMBL40134,1
CHEMBL3233383,1
CHEMBL4874152,1
CHEMBL3218240,2
CHEMBL4867511,1
CHEMBL4862097,1
CHEMBL4850544,1
CHEMBL4467034,4
CHEMBL4070308,3
CHEMBL4863153,1
CHEMBL4096424,1
CHEMBL4062625,1
CHEMBL3885332,1
CHEMBL3818684,2
CHEMBL3819537,2
CHEMBL4742827,2
CHEMBL4742379,2
CHEMBL4795395,2
CHEMBL4742923,2
CHEMBL4758653,2
CHEMBL4745656,1
CHEMBL4758697,1
CHEMBL4164841,2
CHEMBL4164588,2
CHEMBL4172478,2
CHEMBL455392,1
CHEMBL4206102,1
CHEMBL4209671,1
CHEMBL3185121,1
CHEMBL1934543,1
CHEMBL4079280,1
CHEMBL4092734,1
CHEMBL4518967,1
CHEMBL563894,1
CHEMBL560540,1
CHEMBL4278968,2
CHEMBL342830,1
CHEMBL4287643,1
CHEMBL288393,1
CHEMBL4282606,1
CHEMBL1213960,1
CHEMBL4287479,1
CHEMBL4515170,2
CHEMBL4578273,2
CHEMBL3632751,1
CHEMBL2071268,2
CHEMBL1172295,1
CHEMBL532994,1
CHEMBL4762822,1
CHEMBL4759412,1
CHEMBL3314861,1
CHEMBL4470149,1
CHEMBL4279299,1
CHEMBL4283216,1
CHEMBL4290005,1
CHEMBL4537522,1
CHEMBL4593039,1
CHEMBL4451616,2
CHEMBL4483664,2
CHEMBL4444857,2
CHEMBL243682,1
CHEMBL4471537,1
CHEMBL212556,1
CHEMBL4586801,1
CHEMBL3315155,2
CHEMBL3759841,2
CHEMBL4546265,2
CHEMBL4554522,2
CHEMBL213546,2
CHEMBL4290880,2
CHEMBL4292040,2
CHEMBL4574218,1
CHEMBL3759391,2
CHEMBL4285929,1
CHEMBL208041,2
CHEMBL4448769,1
CHEMBL4444309,1
CHEMBL4555752,1
CHEMBL3216663,1
CHEMBL449358,1
CHEMBL4470863,1
CHEMBL496722,1
CHEMBL4440770,1
CHEMBL4242227,2
CHEMBL484305,1
CHEMBL4469596,1
CHEMBL4527662,3
CHEMBL4574840,1
CHEMBL520889,1
CHEMBL485885,1
CHEMBL487529,1
CHEMBL521196,1
CHEMBL4529281,2
CHEMBL4465756,2
CHEMBL3215766,1
CHEMBL4104829,1
CHEMBL517321,1
CHEMBL447991,1
CHEMBL446048,1
CHEMBL472720,2
CHEMBL507608,2
CHEMBL4245238,1
CHEMBL3287982,1
CHEMBL4789971,1
CHEMBL4783801,1
CHEMBL4458396,3
CHEMBL4452601,1
CHEMBL4077971,2
CHEMBL4278246,1
CHEMBL4549165,2
CHEMBL4556470,1
CHEMBL4582794,1
CHEMBL4537168,2
CHEMBL4571777,1
CHEMBL4474141,2
CHEMBL535124,4
CHEMBL4074581,2
CHEMBL4072754,2
CHEMBL4542849,2
CHEMBL1773165,3
CHEMBL387860,2
CHEMBL4068112,1
CHEMBL2058034,2
CHEMBL3217255,1
CHEMBL4446910,2
CHEMBL4641980,2
CHEMBL4454580,1
CHEMBL2418011,1
CHEMBL2418019,1
CHEMBL3581616,1
CHEMBL1651333,1
CHEMBL4060876,1
CHEMBL4083981,2
CHEMBL4080544,2
CHEMBL4066702,2
CHEMBL3617678,2
CHEMBL3603906,1
CHEMBL1673066,1
CHEMBL1643752,1
CHEMBL4540394,1
CHEMBL1682604,3
CHEMBL4468870,2
CHEMBL4064557,2
CHEMBL3581810,1
CHEMBL3601863,1
CHEMBL2393394,2
CHEMBL3617341,2
CHEMBL3219638,1
CHEMBL3601599,1
CHEMBL3222266,1
CHEMBL3138382,2
CHEMBL315874,2
CHEMBL4160900,1
CHEMBL4168840,1
CHEMBL4288675,2
CHEMBL455416,1
CHEMBL2316805,1
CHEMBL4536449,1
CHEMBL4464349,1
CHEMBL4580370,4
CHEMBL4756593,1
CHEMBL1939684,1
CHEMBL4294474,1
CHEMBL4565514,2
CHEMBL4544347,2
CHEMBL4474607,4
CHEMBL4543845,1
CHEMBL4447571,2
CHEMBL1214774,1
CHEMBL4165866,1
CHEMBL1214693,1
CHEMBL4534452,1
CHEMBL1223810,1
CHEMBL524175,3
CHEMBL1224668,1
CHEMBL4443635,2
CHEMBL4434874,1
CHEMBL4162964,2
CHEMBL4854275,1
CHEMBL4858727,1
CHEMBL4855763,1
CHEMBL527864,2
CHEMBL294940,1
CHEMBL4438229,1
CHEMBL4562160,1
CHEMBL4759661,2
CHEMBL4757566,2
CHEMBL1631352,4
CHEMBL4877836,1
CHEMBL4877080,1
CHEMBL4875538,1
CHEMBL415017,1
CHEMBL1652415,1
CHEMBL1652417,1
CHEMBL4867089,1
CHEMBL4862105,1
CHEMBL373861,1
CHEMBL427054,1
CHEMBL221581,2
CHEMBL201460,1
CHEMBL4443453,1
CHEMBL86583,1
CHEMBL215410,1
CHEMBL218329,2
CHEMBL4090800,1
CHEMBL4780856,1
CHEMBL4063690,1
CHEMBL4079205,2
CHEMBL4069181,2
CHEMBL4859230,2
CHEMBL4763832,2
CHEMBL373109,1
CHEMBL555708,1
CHEMBL554847,1
CHEMBL457347,1
CHEMBL191371,1
CHEMBL4226422,1
CHEMBL478531,1
CHEMBL1807631,1
CHEMBL361789,1
CHEMBL477855,2
CHEMBL1800776,2
CHEMBL3884732,2
CHEMBL3813828,1
CHEMBL3814468,1
CHEMBL3814553,1
CHEMBL525743,1
CHEMBL1818620,2
CHEMBL1802866,1
CHEMBL1802550,1
CHEMBL584457,2
CHEMBL1796565,2
CHEMBL563603,3
CHEMBL1773164,3
CHEMBL4212555,2
CHEMBL553625,3
CHEMBL558355,3
CHEMBL553183,3
CHEMBL92305,1
CHEMBL444412,2
CHEMBL4868886,1
CHEMBL1782109,1
CHEMBL4861147,2
CHEMBL4872276,2
CHEMBL601118,2
CHEMBL1773158,3
CHEMBL4788627,1
CHEMBL1834888,1
CHEMBL207335,1
CHEMBL1088966,1
CHEMBL1076008,1
CHEMBL4643896,1
CHEMBL4641911,1
CHEMBL1813073,2
CHEMBL1813080,2
CHEMBL1812895,2
CHEMBL1813081,2
CHEMBL523962,2
CHEMBL4643334,1
CHEMBL4777146,1
CHEMBL4435264,2
CHEMBL4468542,1
CHEMBL4638790,1
CHEMBL4648556,1
CHEMBL4642666,4
CHEMBL4646969,4
CHEMBL4632610,4
CHEMBL4642414,4
CHEMBL4636824,4
CHEMBL4639209,4
CHEMBL4635459,4
CHEMBL1682711,3
CHEMBL4483518,1
CHEMBL3763746,1
CHEMBL1682582,3
CHEMBL3577235,1
CHEMBL1688653,1
CHEMBL1688689,1
CHEMBL1688654,1
CHEMBL4159433,1
CHEMBL1682704,3
CHEMBL4535417,3
CHEMBL4159167,1
CHEMBL4172351,1
CHEMBL4171922,1
CHEMBL4475111,1
CHEMBL4446566,2
CHEMBL4517451,2
CHEMBL1688656,1
CHEMBL1688657,1
CHEMBL1688667,1
CHEMBL3603981,1
CHEMBL3604110,1
CHEMBL3603996,1
CHEMBL587760,2
CHEMBL476894,2
CHEMBL4633269,2
CHEMBL4459902,2
CHEMBL96676,1
CHEMBL551012,1
CHEMBL550604,1
CHEMBL553226,2
CHEMBL7721,2
CHEMBL4165974,1
CHEMBL550446,1
CHEMBL561989,1
CHEMBL562835,1
CHEMBL72865,1
CHEMBL96064,1
CHEMBL4460572,2
CHEMBL4535888,3
CHEMBL4177094,1
CHEMBL4176175,1
CHEMBL4537202,1
CHEMBL366482,1
CHEMBL3422289,3
CHEMBL3402991,1
CHEMBL3415869,4
CHEMBL3415873,4
CHEMBL4536433,1
CHEMBL4572796,1
CHEMBL4472765,1
CHEMBL4557544,1
CHEMBL4526497,1
CHEMBL4558551,1
CHEMBL261240,1
CHEMBL4549289,1
CHEMBL4535713,1
CHEMBL3109525,1
CHEMBL1336576,1
CHEMBL1780208,1
CHEMBL1276440,2
CHEMBL1082724,1
CHEMBL1084077,4
CHEMBL2442164,2
CHEMBL235112,1
CHEMBL429319,3
CHEMBL1256671,3
CHEMBL3771399,1
CHEMBL1200916,7
CHEMBL3115726,2
CHEMBL486084,1
