Scaffold,count
c1ccc(CCCN2CCN(c3ccccc3)CC2)cc1,14
O=c1ccc2ccccc2o1,14
c1ccc(-c2cc(NCCCCNc3ccnc4ccccc34)ncn2)cc1,14
O=C(C=Cc1ccccc1)NCC(=O)NC(CCc1ccccc1)C(=O)Nc1ccnc2ccccc12,14
O=C(C=Cc1ccccc1)C=Cc1ccc(OCc2cn(-c3ccnc4ccccc34)nn2)cc1,14
O=C(N=CNCc1ccccc1)c1cnccn1,14
O=C(CCc1ccccc1)CCc1ccccc1,14
c1ccc(N=C(NCCCNc2ccnc3ccccc23)Nc2ccccc2Oc2ccccc2)cc1,14
c1cnc(N2CCC3(CCN(Cc4c[nH]c5ccccc45)C3)CC2)nc1,14
C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,14
c1ccc([SiH](CCCN2CCCCC2)C2CCCCC2)cc1,14
c1ccc(-c2nc3ccc(-c4nc5ccccc5[nH]4)cc3[nH]2)cc1,14
O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1,14
c1ccc(C2CC3(N4CCCC4)CCNC2C(c2ccccc2)C3)cc1,14
C1=CC2=CCCCC2CC1,14
c1ccc(CN2CCC(CNC3CCC(N4CCC4)CC3)C2)cc1,14
c1ccc(Nc2ccnc(NCCCNc3ccnc4ccccc34)n2)cc1,14
c1ccc(CCN2CCC(Cc3ccccc3)CC2)cc1,14
c1ccc2c(NCCCN3CCN(CCCNCC4CC4)CC3)ccnc2c1,14
O=C(NC1CCN(CC2CCCC2)CC1)c1cccc(-c2ccccc2)c1,14
O=C(NC1=NN2C(=NC(c3ccccc3)=CC2c2ccccc2)N1)c1ccccc1,14
N=c1[nH]cnc2c1ncn2C1CCCO1,14
c1ccc(Nc2ccnc(NCCNc3ccnc4ccccc34)n2)cc1,14
O=C(CC1CCCC2(CCCC(Cc3nc4ccccc4o3)O2)O1)c1ccc[nH]1,14
c1ccc(-c2cc(CN3CCCC3)cn2Nc2ccnc3ccccc23)cc1,14
O=C(C=Cc1ccc2ccccc2c1)c1ccccc1,14
c1ccc(C2CC3(N4CCCCC4)CCNC2C(c2ccccc2)C3)cc1,14
c1ccc(Nc2ccnc(NCCCCNc3ccnc4ccccc34)n2)cc1,14
c1ccc(CCN2CCC(Nc3nc4ccccc4[nH]3)CC2)cc1,14
c1ccc(CCCc2ccc(CN3CCCCC3)cc2)cc1,14
c1ccc(-c2nc(-c3ccccc3)c(-c3ccncc3)[nH]2)cc1,14
c1ccc2c(NC3CCNCC3)ncnc2c1,14
c1ccc(N=C(NCCCCNc2ccnc3ccccc23)Nc2ccccc2Oc2ccccc2)cc1,14
c1ccc2c(c1)CC(N1CCNCC1)c1ccccc1S2,14
c1ccc2c(c1)CCc1cccc3c1C2CN1CCCCC31,14
O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,14
c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,14
O=C(C=Cc1ccccc1)c1ccc(S(=O)(=O)NCCCNc2cncc3ccccc23)cc1,14
O=c1cc[nH]cc1-c1ccc(OCc2ccccc2)nc1,14
O=C(CCC(=O)OC1CC2CCCC3CCC4OOC32C(O4)O1)NCCCNc1c2c3ccccc3nc-2[nH]c2ccccc12,14
c1ccc2c(c1)CCC(CN1CCN(c3cc(N4CCCC4)nc(N4CCCC4)n3)CC1)O2,14
C1=NOC(c2nc(-c3ccccc3)no2)C1,14
c1ccc(N=C(NCCNc2ccnc3ccccc23)Nc2ccc(Oc3ccccc3)cc2)cc1,14
C1CC2CCC3CCCC4CCC(C1)C2C34,14
O=c1cc(-c2ccccc2)c2ccccc2o1,13
c1cnc(N2CCC3(CN(Cc4c[nH]c5ccccc45)C3)C2)nc1,13
c1ccc2c(c1)NC1NCCC21,13
O=c1ccn(CCCCCCNc2ccnc3ccccc23)cc1,13
C(=Cc1ccccc1)Cn1cc(COc2ccc3c4ccncc4n(Cc4cn(CC=Cc5ccccc5)nn4)c3c2)nn1,13
O=c1ccn(CCCCCCNc2ccnc3ccccc23)cc1OCc1ccccc1,13
c1ccc(-c2cccn2Nc2ccnc3ccccc23)cc1,13
O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,13
c1ccc(COc2ncnc3ccccc23)cc1,13
c1ccc(-n2cc(CSC3CCCCO3)nn2)cc1,13
c1ccc(C2CC3(N4CCCCC4)CCC2C(c2ccccc2)C3)cc1,13
C(CCN1CCNCC1)=C1c2ccccc2Sc2ccccc21,13
O=C(C=Cc1ccccc1)NCC(=O)Nc1cccc2cccnc12,13
O=C(C=Cc1ccccc1)Nc1ccccc1,13
O=c1ccn(CCCCNc2ccnc3ccccc23)cc1,13
c1cc2c(c(-c3cccc4ccccc34)c1)CCNC2,13
O=C1C=CC2C(CCC3C2CCC2C(c4ccoc4)C(=NOCc4cn(-c5ccccc5)nn4)C4OC423)C1,13
c1ccc2c(-c3ccc4c(c3)CNCC4)cccc2c1,13
c1cc(C2CCC3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1OCCN1CCOCC1,13
c1ccc(-c2cc(CN3CCCCC3)cc(CN3CCCCC3)n2)cc1,13
c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1O2,13
c1ccc2[nH]c(CN3CCC(Cn4ccnc4)CC3)cc2c1,13
C(=Cc1[nH+]c2ccccc2o1)C=C1Nc2ccccc2S1,13
O=C1c2ccccc2C(=O)N1Cc1nc2ccccc2n1Cc1cn(-c2ccccc2)nn1,13
c1ccc(OCCN2CCNCC2)c(CN2CCCN(c3ccncc3)CC2)c1,13
c1cc(CN2CCCC2)cc(Nc2ccnc3ccccc23)c1,13
O=C(Nc1ccccn1)c1ccccc1,13
c1ccc(N2CCN(CCC3CC4CCCC5CCC6OOC54C(O3)O6)CC2)cc1,13
O=C1C=CC(=O)c2cc3c(cc21)CCCC3,13
c1ccc(CNCC2CC3(c4ccccc4)CCN2C3)cc1,13
O=C1c2ccccc2C(=O)c2c1[nH]c[n+]2C1CC1,13
c1ccc(C2CC3(N4CCCC4)CCC2C(c2ccccc2)C3)cc1,13
c1ccc2oc3cc(=Nc4ccncc4)c4ccccc4c-3nc2c1,13
O=C1OC(=O)C2C3CCC(O3)C12,13
C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,13
c1ccc(Nc2ncnc(Nc3ccc(Nc4c5ccccc5nc5ccccc45)cc3)n2)cc1,13
N=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1C1CCCCC1,13
C1=CCOOC1,13
c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1,13
C1=CC23CCN(Cc4cc5c(cc42)OCO5)C3CC1,13
C1=CCCCC1,13
C(=NNc1ccnc2ccccc12)c1ccc2c(c1)OCO2,12
c1ccc2c(NC3CCCCC3Nc3ccnc4ccccc34)ccnc2c1,12
O=C(CON1C=NC=NC1)Nc1ccccc1,12
C1=NCCc2c1cccc2-c1ccccc1,12
O=C(C=Cc1cccc(NS(=O)(=O)c2ccccc2)c1)CC1CCCCO1,12
c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1,12
O=C1CSC(c2ccccc2)N1CCNc1ccnc2ccccc12,12
c1ccc(-c2cc(-c3ccccc3)nc(-c3c[nH]c4ccccc34)c2)cc1,12
c1ccc(-c2cn(CCNc3ccnc4ccccc34)nn2)cc1,12
O=S(=O)(Nc1c(S(=O)(=O)c2ccccc2)c2nc3ccccc3nc2n1CCc1ccccc1)c1ccccc1,12
C1CCNCC1,12
c1ccc(CCNc2ccnc(-c3ccccn3)n2)cc1,12
C1=NC=NC(c2ccccc2)N1OCCCOc1ccccc1,12
O=C1C(=NNc2ccccc2)c2ccccc2N1Cc1cn(CC2CC3OCOC3O2)nn1,12
S=C(NCCCNc1c2c3ccccc3nc-2[nH]c2ccccc12)Nc1ccccc1,12
O=c1cc(-c2ccccc2)oc2c(CNCc3ccccc3)cccc12,12
O=C1C(=Cc2ccccc2)SC(=S)N1CCCCNc1ccnc2ccccc12,12
c1ccc2c(c1)ncc1[nH]ccc12,12
C=C1CN2CCC34c5ccccc5N5C6OC(C(C1CC23)C54)N1c2ccccc2C23CCN4CC(=C)C(CC42)C6C13,12
c1ccc(N=C(NCCCNc2ccnc3ccccc23)Nc2ccc(Oc3ccccc3)cc2)cc1,12
O=C(C=Cc1ccccc1)OCCc1ccccc1,12
O=C(CC1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3)N1CCC(N2CCNCC2)CC1,12
O=S(=O)(NCCCON1C=NC=NC1)c1ccccc1,12
O=C(C=CC(=O)Nc1ccccc1)NCCCCNc1cccc2cccnc12,12
C1CCCCC1,12
C=C1CN2C(C3=CC4C5CC6N(CCC67c6ccccc6N(C3=O)C47)CC5=C)CC34c5ccccc5N5C(=O)CC=C(C1CC23)C54,12
c1ccc(CNc2ccnc3ccccc23)cc1,12
c1ccc(OCCCc2ncncc2-c2ccccc2)cc1,12
c1ccc(Cn2cc(-c3ccccc3)nn2)cc1,12
c1ccc(CNc2ncnc3[nH]cnc23)cc1,12
c1ccc2c(NCCN3CCCCC3)ccnc2c1,12
O=C(Nc1ccc(OC2CCNCC2)nc1)c1cn2ccnc2s1,12
O=c1[nH]cnc2c1ncn2CCNCCP(=O)(NCCc1ccccc1)NCCc1ccccc1,12
O=S(=O)(c1ccccc1)N1CCCc2ccccc21,12
c1ccc2c(N3CCN(c4ccncn4)CC3)ccnc2c1,12
c1ccc2[nH]nnc2c1,12
c1ccc(CCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,12
c1ccc(COC2C(Cn3cnc4cncnc43)OC3OCOC32)cc1,12
c1ccc2c(NCCCNc3ccnc(N4CCNCC4)n3)ccnc2c1,12
c1cc2cc(c1)Oc1ccc(cc1)CC1NCCc3ccc4c(c31)Oc1cc3c(cc1O4)CCNC3C2,12
O=C(NCCN1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCCC1)Nc1ccc2ccccc2c1,12
c1ccc(CCc2ccccc2)cc1,12
C1CCC23COC(CCC2C1)OO3,12
c1ccc2c(-n3ccnn3)ccnc2c1,12
c1ccc2c(NCCCCNCC34CC5CC(CC(C5)C3)C4)ccnc2c1,12
C1CC2CCC3OOC24C(C1)CC(OCCOC1CC2CCCC5CCC6OOC52C(O1)O6)OC4O3,12
C1=C2c3cccc4[nH]cc(c34)CC2NCC1,12
O=C1C=C(Cc2ccccc2)C(=O)c2ccccc21,12
O=c1c2ccccc2[nH]c2ccc(OCc3ccccc3)cc12,12
C1=NC=NCN1OCCCN(Cc1ccccc1)c1ccccc1,12
O=C1Cc2c([nH]c3ccccc23)-c2ccccc2N1,12
O=C(Nc1ccccc1)Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1,12
c1ccc(-c2nc3ccc(NCc4cn(-c5ccccc5)nn4)cc3nc2-c2ccccc2)cc1,12
O=C(c1ccnc(Nc2nc3cnc(Nc4ccccc4)cc3[nH]2)c1)N1CCNCC1,12
O=C(c1ccccc1)c1ccccc1,12
c1ccc(-c2nc3ccc(N(Cc4cn(-c5ccccc5)nn4)Cc4cn(-c5ccccc5)nn4)cc3nc2-c2ccccc2)cc1,12
O=C1OC2CC(CC=CC(OC3CCC(OC4CCCCO4)CO3)CC=CC=C3COC4CC=CC1C34)OC1(CCCCO1)C2.O=C1OC2CC(CC=CC(OC3CCC(OC4CCCCO4)CO3)CC=CC=C3COC4CC=CC1C34)OC1(CCCCO1)C2,12
c1cnc(N2CCC(CNCc3c[nH]c4ccccc34)CC2)nc1,12
c1ccc2nc(N3CCNCC3)ccc2c1,12
O=C1C2=C(NC=CS2(=O)=O)C(=O)c2[nH]ccc21,12
c1ccc2c(c1)CC1CC2CCN1,12
c1ccc2c(NCCNCCOC3CC4CCCC5CCC6OOC54C(O3)O6)ccnc2c1,12
c1ccc2c(NCCCCNCCC34CC5CC(CC(C5)C3)C4)ccnc2c1,12
c1cc(Cc2nnn[nH]2)cc(Nc2ccnc3ccccc23)c1,12
c1ccc2c(c1)[nH]c1ccccc12,12
O=C(C=Cc1ccc(OCc2cn(-c3ccnc4ccccc34)nn2)cc1)c1ccccc1,12
N=C(Nc1c2ccccc2nc2cccnc12)c1ccccc1,12
c1ccc2nc3c(cc2c1)[nH]c1ccccc13,12
C1=NC=NCN1OCc1ccccc1,12
C1CC2(CCN1)OOC1(OO2)C2CC3CC(C2)CC1C3,11
O=C1c2ccccc2-c2nccc3cccc1c23,11
O=[PH]1OCC2OC(n3cnc4cncnc43)CC2O1,11
O=C1C=C(Cn2cc(C(=O)Nc3ccccc3)c(-c3ccccc3)c2-c2ccccc2)CO1,11
O=C(NC1CCN(CCOc2ccccc2)CC1)c1c[nH]c2ccncc2c1=O,11
c1ccc(OCCCOc2ccccc2)cc1,11
c1ccc(Nc2ccc3ncc(-c4ccccc4)n3n2)cc1,11
c1ccc(CNc2ncnc3c2ncn3C2CCCO2)cc1,11
c1ccc2c3cc[nH]cc-3nc2c1,11
C=C(c1ccccc1)C1COC2(OO1)C1CC3CC(C1)CC2C3,11
O=C1C=CCN1,11
c1cnc2c(c1)ccc1cccnc12,11
C(CCc1ccc2ccccc2c1)=NN=Cc1ccccc1,11
O=C1C(OC2CCCCC2)C(c2ccccc2)N1Cc1ccccc1,11
O=C1N=C(Nc2ccccc2)SC1=Cc1ccn(-c2ccccc2)c1,11
O=C(OCC1CCNCC1)c1c[nH]c2ccccc12,11
O=C1C=C(Nc2ccccc2)C(=O)c2ccccc21,11
O=C(NCC1CCCCO1)C1CCCN1,11
C1=NN(c2ccccc2)C2C3N(C=NN3c3ccccc3)c3ccccc3N12,11
c1ccc2c(c1)Cc1ccccc1-2,11
O=C(C=Cc1ccc2ccccc2n1)c1ccccc1,11
C(CC1CC2CCCC3CCC4OOC32C(O1)O4)CC1CC2CCCC3CCC4OOC32C(O1)O4,11
c1ccc(CN2CCN(c3ccnc4ccccc34)CC2)cc1,11
O=C(Nc1ccccc1)Nc1cccc(Nc2nccc(Nc3ccc4cn[nH]c4c3)n2)c1,11
c1ccc(C2CCc3ccccc3O2)cc1,11
c1ccc(CNc2ccccn2)cc1,11
N=C1NC(c2cccc(Nc3ccccc3)c2)CC(=O)N1C1CCOCC1,11
c1ccc(OC2C(Cn3cnc4cncnc43)OC3OCOC32)cc1,11
c1ccc(-c2ccc(N=c3cc[nH]c4ccccc34)cc2)cc1,11
c1ccc2c(NCC3CCCN4CCCCC34)ccnc2c1,11
c1ccc(OCCCCc2ncncc2-c2ccccc2)cc1,11
O=C1C=C(CCn2cc(C(=O)Nc3ccccc3)c(-c3ccccc3)c2-c2ccccc2)CO1,11
C(=NNc1ccnc2cc3c(cc12)OCO3)c1ccccc1,11
c1ccc(Nc2nccc(Nc3ccc4nc[nH]c4c3)n2)cc1,11
O=C(C=Cc1ccccc1)OCc1ccc2c(c1)C(=O)c1ccccc1C2=O,11
c1ccc(-c2ccnc(NCCCCNc3ccnc4ccccc34)n2)cc1,11
C1=NCCc2c1cccc2-c1cccc2ccccc12,11
O=c1cccc(C=Cc2ccccc2)o1,11
C1=C2CN3c4ccccc4C4CCNC(CC2CC2c5[nH]c6ccccc6c5CCN12)C43,11
O=C1C(=NNc2ccccc2)c2ccccc2N1Cc1cn(CC2OC3OCOC3C3OCOC23)nn1,11
O=C1CC2CCCC3CCC=C3C2O1,11
c1ccc(N=c2cc3oc4ccccc4nc-3c3ccccc23)cc1,11
c1ccc(C(c2ccc(CN3CCNCC3)cc2)n2ccnc2)cc1,11
c1ccc2c(c1)CC1NCCC23CCCCC13,11
O=C(Nc1ccccc1)c1csc(N2CCNCC2)n1,11
c1ccc(CC2=NCCN2)cc1,11
O=C(NNc1ccncn1)c1ccc(CN2CCNCC2)cc1,11
O=c1cc(-c2ccc(-c3ccccc3)cc2)[nH]c2ccccc12,11
C(=NNc1ccnc2ccccc12)c1ccc2ccccc2n1,11
O=C1C=C(OCc2cn(-c3ccccc3)nn2)C(=O)c2ccccc21,11
c1ccc(C23CCC(c4ccccc4)(OO2)C2OC23)cc1,10
c1ccc(Cn2cncc2CNc2cc(-c3ccccc3)cs2)cc1,10
c1ccc2c(c1)CCc1ccccc1N2CCCNCCCNc1ccnc2ccccc12,10
O=C(Nc1ccncc1)c1cccc(C(=O)Nc2ccncc2)c1,10
c1ccc(-c2cc3ccccc3[nH]2)cc1,10
O=C(NN=Cc1ccccc1)c1ccccc1,10
O=C(c1ccc(-c2cncc(-c3cccnc3)n2)cc1)N1CCNCC1,10
c1ccc(C2OOC3(CCCCC3)OO2)cc1,10
c1ccc(-c2ccnc(C3CCN(CC45CNCC4C5)CC3)n2)cc1,10
c1ccc2cc(Nc3ccnc4ncnn34)ccc2c1,10
c1ccc2c(NCCNc3ccnc(N4CCNCC4)n3)ccnc2c1,10
O=C1NC(=O)C2C3CCC(O3)C12,10
O=C(NCCNc1ccnc2ccccc12)c1c[nH+]c2ccccc2[nH+]1,10
c1ccc(Nc2cc3[nH]c(-c4cccnc4)nc3cn2)nc1,10
O=C(Nc1ccccc1)OCC1N=C(c2ccccc2)c2ccccc2NC1=O,10
c1ccc(-c2nc3c(N4CCNCC4)nccc3[nH]2)cc1,10
c1ccc(CNCc2cccc(CNc3ccnc4ccccc34)c2)cc1,10
c1ccc(-c2ccnc(OCc3cn(CCCNc4ccnc5ccccc45)nn3)n2)cc1,10
O=C(C=Cc1ccccc1)NCCCCNc1cccc2cccnc12,10
c1ccc(-c2nc3ccccc3n2CCCNc2ccnc3ccccc23)cc1,10
O=C(OCC1OC2OC3CCC4CCCC1C42OO3)c1ccccc1,10
c1c[nH]cn1,10
c1ccc(-c2nc(CNc3ccnc4ccccc34)[nH]c2CN2CCCC2)cc1,10
C(=Cc1ccccc1)Cn1cc(COc2ccc3[nH]c4cnccc4c3c2)nn1,10
c1ccc(CNCCNc2ccncc2)cc1,10
c1ccc(Nc2ccccc2)cc1,10
O=C1C(c2ccccc2)=[NH+]c2cc3c(cc21)OCO3,10
O=C1OC(CN2CCN(c3ccccc3)CC2)CN1CCNc1ccnc2ccccc12,10
O=[PH](OCCC1CC2CCCC3CCC4OOC32C(O1)O4)OCCC1CC2CCCC3CCC4OOC32C(O1)O4,10
O=C(C=Cc1ccccc1)c1ccc2ccccc2c1,10
C(=Cc1cc(C=Cc2ccccc2)n(-c2ccccc2)n1)c1ccccc1,10
c1ccc(CN2CCC(Nc3nc(N4CCCCC4)nc4ccccc34)CC2)cc1,10
C(COC1CC2CCCC3CCC4OOC32C(O1)O4)COC1CC2CCCC3CCC4OOC32C(O1)O4,10
O=C1Nc2ccccc2C1=Cc1ccccc1,10
C1=NC=NC(c2ccccc2)N1c1ccccc1,10
N=C1C(=O)N(CCNc2ccnc3ccccc23)c2ccccc21,10
c1ccc2c(NCCCNc3nccc(N4CCNCC4)n3)ccnc2c1,10
O=C(C=Cc1ccccc1)NCCNc1ccnc2ccccc12,10
c1ccc(Nc2ccc(N3CCNCC3)nn2)nc1,10
O=C(CCCc1cn(S(=O)(=O)c2ccccc2)c2ccccc12)NC12CC3CC(CC(C3)C1)C2,10
c1ccc(CNCCCNCc2ccccc2)cc1,10
O=C(C=Cc1ccc(C(=O)OC2CC3CCCC4CCC5OOC43C(O5)O2)cc1)c1ccccc1,10
O=C1c2ccccc2C(=O)c2cc(C3c4ccccc4C(=O)c4ccccc43)ccc21,10
c1ccc(OCCCOc2cncnc2)cc1,10
O=C1c2ccccc2-n2c1nc1ccccc1c2=O,10
O=C(C=C1C(=O)Nc2ccccc21)CC1CCCCO1,10
O=S(=O)(NCCCCNc1ccnc2c1cnn2-c1ccccc1)c1ccccc1,10
O=C(NCCc1ccccc1)c1ccc2c(c1)CCCC2,10
O=C(COc1ccccc1C(=O)C=Cc1ccccc1)NCCNc1ccnc2ccccc12,10
C(=Cc1ccc2ccccc2[nH+]1)c1ccccc1,10
c1ccc(-c2ccnc(NCCCNc3ccnc4ccccc34)n2)cc1,10
c1ccc2c(Cn3cc(-c4ccncn4)c4ccccc43)c3ccccc3cc2c1,10
O=C(Cc1ccccc1)NCCCNCCCCCCCCCCCCNCCCNC(=O)Cc1ccccc1,10
c1coc(CNCCCNc2ccnc3ccccc23)c1,10
c1cc2cc(c1)Oc1ccc3c(c1)C(Cc1ccc(cc1)Oc1c4c(cc5c1C(C2)NCC5)OCO4)NCC3,10
O=C(NCCCCNc1cccc2cccnc12)c1c[nH+]c2ccccc2[nH+]1,10
c1ccc(CNC2CCN(C3CCNCC3)CC2)cc1,10
c1ccc(-c2c[n+](-c3ccccc3)c3n2CCCCC3)cc1,9
c1ccccc1.c1ccccc1,9
c1cnc2[nH]ncc2c1,9
C(CCc1cc2ccccc2c2ccccc12)=Nc1ccccc1,9
C1CC2CCC3C4CCC5(CC4CCC3C2C1)OOC1(CCC2C(CCC3C4CCCC4CCC23)C1)OO5,9
c1ccc2c(NCCNCc3ccc(-c4ccncn4)s3)ccnc2c1,9
O=c1cc(-c2ccc(Oc3ccccc3)cc2)[nH]c2ccccc12,9
O=C1C=C(CSc2ccccc2)C(=O)c2ccccc21,9
O=S(=O)(NC(CCN1CCN(Cc2ccc3c(c2)OCO3)CC1)Cc1ccccc1)c1ccccc1,9
c1ccc(-c2ccc(-c3ccccn3)cc2)nc1,9
c1ccc(CNCc2ccc(CNc3ccnc4ccccc34)cc2)cc1,9
c1ccc(CCCNC2CCN(c3ccccc3)CC2)cc1,9
O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1ccc(NC2CCNCC2)cc1,9
c1ccc(CCCCN2CCN(CCCCc3ccccc3)CC2)cc1,9
O=C(NCc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12,9
c1csc(-n2cnc3ccccc32)c1,9
C1CCOCC1,9
c1ccc(-c2cnc3ccc(-c4cccnc4)nn23)cc1,9
c1ccc(CN2C3CCC2CC(NCCCCN2CCNCC2)C3)cc1,9
c1ccc2c(NCCNCC34CC5CC(CC(C5)C3)C4)ccnc2c1,9
c1ccc2c(c1)CCC1CCCCC21,9
c1ccc2[nH]c(-c3c[nH]c4ccccc34)cc2c1,9
O=C(Nc1ccccc1)N1CCN(C2=CC3=NCCN3C=N2)CC1,9
c1ccc2c(N3CCNCCN(c4ccnc5ccccc45)CC3)ccnc2c1,9
O=C1C(=O)c2ccccc2C2=C1CCCO2,9
c1ccc(-c2ccnc(OCc3cn(CCNc4ccnc5ccccc45)nn3)n2)cc1,9
c1ccc2c(c1)c[nH+]c1c3cc4c(cc3ccc21)OCO4,9
O=C(C=Cc1ccc(OCc2cn(C3COC(n4ccc(=O)[nH]c4=O)C3)nn2)cc1)c1ccccc1,9
C1COOC1,9
c1ccc2c(c1)[nH]c1c(N3CCCCC3)nccc12,9
O=C1NCc2nc3ccccc3c(=O)n2C1Cc1c[nH]c2ccccc12,9
O=C1C=CCS1,9
O=C(CCc1ccccc1)NCc1ccccc1,9
c1ccc2c(c1)ccc1ccccc12,9
O=C(CN1C(=O)c2ccccc2C1=O)N1CCN(C(=O)CN2C(=O)c3ccccc3C2=O)CC1,9
O=C1C=CC2CCCC(CCC3=CCOC3=O)C2C1,9
O=c1cc[nH]c(=O)[nH]1,9
O=C1C(c2ccccc2)=Nc2ccccc21,9
c1ccc(N2CCNCC2)cc1,9
c1cnc2cccnc2c1,9
N=C1C(c2ccoc2)C2CCC3C4C=CC(=O)CC4CCC3C23OC13,9
O=S(=O)(NCCNCC=Cc1ccccc1)c1cccc2cnccc12,9
c1ccc2c(NCCNCCC34CC5CC(CC(C5)C3)C4)ccnc2c1,9
C(=CC1c2ccccc2OC2(c3ccccc3)Oc3ccccc3CC12)c1ccccc1,9
O=C1CCCC2c3c(c4ccccc4n3Cc3ccccc3)CCN12,9
c1ccc(CCNC2CCN(C3CCNCC3)CC2)cc1,9
O=c1cc[nH]cc1,9
O=C1OCC2Cc3cc4c(cc3C(c3ccccc3)C12)OCO4,9
O=C(Cc1ccccc1)NC1CCC2(CCCO2)CC1N1CCCC1,9
c1ccc(-c2cc(NC3CCNCC3)n3c(c2)nc2ccccc23)cc1,9
C(=NNc1c2c(nc3ccccc13)CCCC2)c1ccccc1,9
O=S(=O)(c1ccccc1)N1CCN(c2ccnc3ccccc23)CC1,9
c1ccc2nc3c4ccccc4n(CCN4CCOCC4)c3cc2c1,9
c1cnc2c(NCCCCNc3ccnc4ccccc34)cccc2c1,9
O=C(Cn1cc(COc2ccccc2)nn1)NCCNc1ccnc2ccccc12,9
c1cc2c(o1)CC1C(CCC3CCCCC31)C2,9
O=c1ccn2c3c(c(N4CCNCC4)ccc13)OCC2,9
c1cncc(CNCCNc2ccnc3ccccc23)c1,9
O=c1[nH]c2ccccc2cc1-c1ccccc1,9
O=C1C(=Cc2ccccc2)SC(=S)N1CCNc1ccnc2ccccc12,9
c1ccc(Nc2nc(NCCNc3nc(Nc4ccccc4)nc(Oc4ccccc4)n3)nc(Oc3ccccc3)n2)cc1,9
O=C(CCN1CCN(c2ccnc3ccccc23)CC1)NN=Cc1ccccc1,9
c1cnc(NCCCNc2ccnc3ccccc23)nc1,9
c1ccc2c(c1)Cc1c3[nH]c4ccccc4c3cc[n+]1-2,9
c1ccc(NC2=NCCN2)cc1,9
c1ccc(Nc2cc3[nH]c(C4CCCCC4)nc3cn2)nc1,9
C(=Nc1ccnc2ccccc12)c1ccccc1,9
O=S(=O)(Cc1nc(Nc2ccccc2)c2ccccc2n1)c1ccccc1,9
S=C1SCNCN1CCCCCCN1CNCSC1=S,9
c1ccc(C(OCCC2CCCN2)c2ccccc2)cc1,9
c1ccc2c3c([nH]c2c1)C(CC1CCN2CCc4c([nH]c5ccccc45)C2C1)NCC3,9
O=c1cc[nH]c2ccc3nc(-c4ccccc4)c(-c4ccccc4)nc3c12,9
c1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,9
O=C(C=Cc1cccc(CN2CCN(c3ccnc4ccccc34)CC2)c1)c1ccccc1,9
C1=Cc2cc(CNCc3ccccc3)ccc2OC1,9
O=C(CNC(=O)c1ccc(COC2CC3CCCC4CCC5OOC43C(O2)O5)cc1)NCCCc1ccccc1,9
c1ccc(C2CC3CCC2C(c2ccccc2)C3)cc1,9
c1c[nH]c(C2CC3CCCC4CCC5OOC43C(O5)O2)c1,9
c1ccc(CN2CCC(Nc3nc(N4CCCNCC4)nc4ccccc34)CC2)cc1,9
O=C1C=C(CCCCCCCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,8
O=C1C=COC12Cc1ccccc1O2,8
c1ccc2c(NC3CCNCC3)ccnc2c1,8
c1ccc2c(NCn3ccnn3)ccnc2c1,8
O=c1occcc1Cc1ccccc1,8
c1ccc2c(C(c3ccc(CN4CCCC4)cc3)n3ccnc3)ccnc2c1,8
c1ccc(-c2ccc3nc(-c4ccccc4)cn3c2)cc1,8
O=C(c1ccccc1)n1cc(-c2ccncn2)c2ccccc21,8
c1ccc(CCNCc2cc3ccccc3[nH]2)cc1,8
O=C(CCc1ccccc1)NCCCNCCCCCCCCCCCCNCCCNC(=O)CCc1ccccc1,8
O=C(C=Cc1ccccc1)OCC1CCC(OC(=O)C=Cc2ccccc2)C(Oc2c(-c3ccccc3)oc3ccccc3c2=O)O1,8
O=C(Cc1ccc(N(Cc2ccccc2)C(=O)c2ccccc2)cc1)NCCN1CCCCC1,8
c1cnc(NCCCCNc2ccnc3ccccc23)nc1,8
c1cnc(NCCNc2ccnc3ccccc23)nc1,8
c1ccc2c(c1)CCC2,8
c1ccc2c(N3CC4CNCC4C3)ccnc2c1,8
O=C1C(=Cc2ccc(OCCn3ccnc3)cc2)CCC1=Cc1ccc(OCCn2ccnc2)cc1,8
